Experiment,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,LibraryName,SampleType,,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,dbgap_study_accession,Consent,RunHash,ReadHash
vp_0211,19/02/2015 16:53,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP055104,PRJNA275659,275659,SRS846938,SAMN03352102,SRA243101,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR1806639.1_1.fastq.gz,s3://mybucket23443243/SRR1806639.1_2.fastq.gz,11152944,2230588800,11152944,200,861,,,simple,,GSM1612417,,,,,,,no,,,,,,public,9EC642EED0E5ACF95934A96FF28BA863,977DBCD623AC6B64968F38F7DA996E1D
vp_0212,19/02/2015 16:53,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP055104,PRJNA275659,275659,SRS846937,SAMN03352104,SRA243101,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR1806640.1_1.fastq.gz,s3://mybucket23443243/SRR1806640.1_2.fastq.gz,11381740,2276348000,11381740,200,815,,,simple,,GSM1612418,,,,,,,no,,,,,,public,A4DB6C1C96EADEB79551B42BDA5A1354,F0309245F43170A852B48384937C2C75
vp_0213,19/02/2015 16:53,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2500,,SRP055104,PRJNA275659,275659,SRS846936,SAMN03352101,SRA243101,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0,0,,,,,,,,s3://mybucket23443243/SRR1806641.1_1.fastq.gz,s3://mybucket23443243/SRR1806641.1_2.fastq.gz,10032619,2006523800,10032619,200,738,,,simple,,GSM1612419,,,,,,,no,,,,,,public,9D9D844DDA1FAA83C22013FBE1B8F978,B75CC9416E5527E8D6812BCD3938EC3D
vp_0214,6/08/2020 10:41,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP276281,PRJNA655587,655587,SRS7155267,SAMN15745137,SRA1109045,RNA-Seq,PCR,TRANSCRIPTOMIC,,PRINCE OF SONGKLA UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR12398138.1_1.fastq.gz,s3://mybucket23443243/SRR12398138.1_2.fastq.gz,2555381,457538686,1974705,179,173,,PSU5591_untreated1,simple,,PSU5591_untreated,,,,,,,no,,,,,,public,97A3E3B4BEEC1DE0C3BD843475C0A1DB,5B6E4859543E248265CD7B6869206068
vp_0215,17/08/2020 2:08,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina NovaSeq 6000,,SRP276281,PRJNA655587,655587,SRS7209354,SAMN15829820,SRA1113371,RNA-Seq,cDNA,TRANSCRIPTOMIC,,PRINCE OF SONGKLA UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR12459902.1_1.fastq.gz,s3://mybucket23443243/SRR12459902.1_2.fastq.gz,1842093,361251144,1734651,196,103,,PSU5591_treated1,simple,,PSU5591_treated,,,,,,,no,,,,,,public,CC638F89DCCA44FCCF6DE81C714571DD,4DCA2AA6E9DEA51D6A8B4C8D57F2D568
vp_0216,1/10/2021 0:18,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina MiSeq,,SRP286702,PRJNA668022,668022,SRS7490943,SAMN16393417,SRA1140126,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,,GHENT UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR12791757.1_1.fastq.gz,s3://mybucket23443243/SRR12791757.1_2.fastq.gz,16257776,4877332800,16257776,300,1418,,123,simple,,123,,,,,,,no,,,,,,public,A8DF201053DA94850512C200B2F3DE95,931FD198AFD9B2D5011D9C1FA3196F6D
vp_0217,1/10/2021 0:18,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina MiSeq,,SRP286702,PRJNA668022,668022,SRS7490944,SAMN16393418,SRA1140126,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,,GHENT UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR12791756.1_1.fastq.gz,s3://mybucket23443243/SRR12791756.1_2.fastq.gz,19272042,5781612600,19272042,300,1651,,137,simple,,137,,,,,,,no,,,,,,public,F2C08A7C594CFFFDFB848F4F2778CE05,62C2A246DF899EFE2FBD33C41B866735
vp_0218,31/01/2022 3:09,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2000,,SRP300336,PRJNA679904,679904,SRS7967835,SAMN17169541,SRA1180238,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GHENT UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR13356121.1_1.fastq.gz,s3://mybucket23443243/SRR13356121.1_2.fastq.gz,6323981,1738790241,6323981,274,514,,2014.6.28,simple,,wildtype-2,,,,,,,no,,,,,,public,16E8194396860052D22475A233B6B767,929CE7F184D1DFF46BA5F0D7BE0B7081
vp_0219,31/01/2022 3:09,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2000,,SRP300336,PRJNA679904,679904,SRS7967836,SAMN17169542,SRA1180238,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GHENT UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR13356120.1_1.fastq.gz,s3://mybucket23443243/SRR13356120.1_2.fastq.gz,7172791,1960382219,7172791,273,584,,2014.6.29,simple,,wildtype-3,,,,,,,no,,,,,,public,7F9DE9ED1ED4913006FADA3A45DE4F10,E28D2E5884C95BCD1CA04EACB59AC7AC
vp_0220,31/01/2022 3:09,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2000,,SRP300336,PRJNA679904,679904,SRS7967837,SAMN17169537,SRA1180238,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GHENT UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR13356119.1_1.fastq.gz,s3://mybucket23443243/SRR13356119.1_2.fastq.gz,5757504,1576044644,5757504,273,470,,2014.6.24,simple,,mutant-1,,,,,,,no,,,,,,public,D250A86CF1F0BCB2741094F8977E5013,6A580B1D39328C7FF206E44F737F7848
vp_0221,31/01/2022 3:09,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2000,,SRP300336,PRJNA679904,679904,SRS7967838,SAMN17169538,SRA1180238,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GHENT UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR13356118.1_1.fastq.gz,s3://mybucket23443243/SRR13356118.1_2.fastq.gz,7172631,1958066028,7172631,272,583,,2014.6.25,simple,,mutant-2,,,,,,,no,,,,,,public,5475F325229916EF4226292DA7B2537E,9EA3575E43DE36C171D31CD123580642
vp_0222,31/01/2022 3:09,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2000,,SRP300336,PRJNA679904,679904,SRS7967839,SAMN17169539,SRA1180238,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GHENT UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR13356117.1_1.fastq.gz,s3://mybucket23443243/SRR13356117.1_2.fastq.gz,8231666,2246773429,8231666,272,669,,2014.6.26,simple,,mutant-3,,,,,,,no,,,,,,public,54A319F8E46F67951CC83BBFDCE1260D,E092EA2ABF785333A2157C5910FA8409
vp_0223,31/01/2022 3:09,670,Vibrio parahaemolyticus,,,,Vibrio parahaemolyticus,PAIRED,ILLUMINA,Illumina HiSeq 2000,,SRP300336,PRJNA679904,679904,SRS7967840,SAMN17169540,SRA1180238,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,GHENT UNIVERSITY,0,0,,,,,,,,s3://mybucket23443243/SRR13356116.1_1.fastq.gz,s3://mybucket23443243/SRR13356116.1_2.fastq.gz,6920432,1899344920,6920432,274,562,,2014.6.27,simple,,wildtype-1,,,,,,,no,,,,,,public,7992CD72A8D84CFEB086ADA627E5C9A2,EC385F3B6104AAB2E2EDEF5DD98FF0D1
